,precipIntensity,precipProbability,temperature,windSpeed,label
5919,0.0,0.0,41.69,0.61,0
5920,0.0,0.0,42.66,0.15,0
5921,0.0,0.0,41.13,0.38,0
5922,0.0,0.0,39.25,0.21,0
5923,0.0,0.0,39.22,0.26,0
5924,0.0,0.0,38.96,0.26,0
5925,0.0,0.0,38.42,0.18,0
5926,0.0,0.0,39.14,1.34,0
5927,0.0,0.0,39.86,1.78,0
5928,0.0,0.0,41.03,2.05,0
5929,0.0,0.0,42.89,2.73,0
5930,0.0,0.0,44.27,1.54,0
5931,0.0,0.0,46.1,4.7,0
5932,0.0,0.0,47.52,5.3,0
5933,0.0,0.0,48.19,5.09,0
5934,0.0,0.0,47.88,4.58,0
5935,0.0,0.0,46.35,4.88,0
5936,0.0,0.0,44.84,4.43,0
5937,0.0,0.0,44.89,5.06,0
5938,0.0,0.0,45.35,5.53,0
5939,0.0,0.0,45.68,5.9,0
5940,0.0,0.0,46.9,5.39,0
5941,0.0,0.0,46.88,5.43,0
5942,0.0,0.0,47.59,5.87,0
5943,0.0,0.0,47.91,6.95,0
5944,0.0,0.0,48.24,7.92,0
5945,0.0,0.0,48.06,8.06,0
5946,0.0,0.0,48.03,9.02,0
5947,0.0,0.0,48.04,9.25,0
5948,0.0,0.0,47.8,8.61,0
5949,0.0,0.0,47.56,9.04,0
5950,0.0,0.0,47.7,8.59,0
5951,0.0,0.0,47.26,9.33,0
5952,0.0,0.0,47.46,10.02,0
5953,0.0,0.0,48.08,9.71,0
5954,0.0,0.0,48.7,9.74,0
5955,0.0,0.0,49.51,10.49,0
5956,0.0,0.0,49.62,11.25,0
5957,0.0,0.0,49.22,10.33,0
5958,0.0,0.0,48.66,9.61,0
5959,0.0,0.0,48.01,9.93,0
5960,0.0,0.0,47.06,8.8,0
5961,0.0,0.0,46.59,8.89,0
5962,0.0,0.0,46.18,7.97,0
5963,0.0,0.0,46.16,7.17,0
5964,0.0,0.0,43.21,1.77,0
5965,0.0,0.0,41.09,1.0,0
5966,0.0,0.0,37.48,0.36,0
5967,0.0,0.0,34.75,0.52,0
5968,0.0,0.0,33.43,0.29,0
5969,0.0,0.0,31.76,0.55,0
5970,0.0,0.0,31.09,0.27,0
5971,0.0,0.0,29.97,0.19,0
5972,0.0,0.0,29.78,0.34,0
5973,0.0,0.0,29.74,0.38,0
5974,0.0,0.0,29.47,0.23,0
5975,0.0,0.0,29.26,0.78,0
5976,0.0,0.0,28.26,0.63,0
5977,0.0,0.0,28.15,0.86,0
5978,0.0,0.0,28.52,0.72,0
5979,0.0,0.0,27.47,0.52,0
5980,0.0,0.0,27.46,0.94,0
5981,0.0,0.0,27.12,0.71,0
5982,0.0,0.0,28.78,1.41,0
5983,0.0,0.0,33.52,1.45,0
5984,0.0,0.0,37.67,3.54,0
5985,0.0,0.0,40.32,3.94,0
5986,0.0,0.0,42.33,5.52,0
5987,0.0,0.0,43.18,5.24,0
5988,0.0,0.0,42.96,4.8,0
5989,0.0,0.0,40.55,3.51,0
5990,0.0,0.0,36.75,3.42,0
5991,0.0,0.0,35.86,3.4,0
5992,0.0,0.0,35.28,3.8,0
5993,0.0,0.0,34.88,4.78,0
5994,0.0,0.0,34.5,4.82,0
5995,0.0,0.0,33.6,3.33,0
5996,0.0,0.0,33.27,2.19,0
5997,0.0,0.0,33.02,2.39,0
5998,0.0,0.0,32.24,2.96,0
5999,0.0,0.0,32.04,2.46,0
6000,0.0,0.0,31.82,1.96,0
6001,0.0,0.0,31.57,2.07,0
6002,0.0,0.0,31.48,3.4,0
6003,0.0,0.0,31.44,2.86,0
6004,0.0,0.0,32.09,2.89,0
6005,0.0,0.0,32.52,2.9,0
6006,0.0,0.0,35.21,3.61,0
6007,0.0,0.0,37.14,4.64,0
6008,0.0,0.0,38.74,5.07,0
6009,0.0,0.0,39.88,5.16,0
6010,0.0,0.0,40.46,6.75,0
6011,0.0,0.0,33.52,1.37,1
6012,0.0,0.0,36.66,2.7,1
6013,0.0,0.0,38.61,3.47,1
6014,0.0,0.0,39.69,3.49,0
6015,0.0,0.0,40.17,2.52,0
6016,0.0,0.0,37.78,1.0,0
6017,0.0,0.0,34.46,0.3,0
6018,0.0,0.0,31.48,1.06,0
6019,0.0,0.0,30.23,0.31,0
6020,0.0,0.0,30.05,0.65,0
6021,0.0,0.0,30.15,1.26,0
6022,0.0,0.0,29.72,0.75,0
6023,0.0,0.0,29.48,0.65,1
6024,0.0,0.0,30.25,0.48,1
6025,0.0,0.0,30.89,1.36,1
6026,0.0,0.0,31.18,0.98,1
6027,0.0,0.0,31.2,0.29,1
6028,0.0,0.0,30.41,0.44,1
6029,0.0,0.0,30.87,0.56,1
6030,0.0,0.0,31.55,0.55,1
6031,0.0,0.0,31.62,1.31,1
6032,0.0,0.0,32.51,1.88,0
6033,0.0,0.0,33.24,1.13,0
6034,0.0,0.0,34.84,1.88,0
6035,0.0,0.0,36.38,0.87,0
6036,0.0,0.0,38.27,0.84,0
6037,0.0,0.0,40.22,1.92,0
6038,0.0,0.0,41.05,2.74,0
6039,0.0,0.0,40.59,1.89,0
6040,0.0,0.0,39.02,1.07,0
6041,0.0,0.0,37.88,0.94,0
6042,0.0,0.0,37.6,1.11,0
6043,0.0,0.0,37.1,0.8,0
6044,0.0,0.0,37.41,1.01,0
6045,0.0,0.0,37.53,0.85,0
6046,0.0,0.0,37.59,1.26,0
6047,0.0,0.0,37.22,0.73,0
6048,0.0,0.0,37.04,0.87,0
6049,0.0,0.0,37.26,0.79,0
6050,0.0,0.0,36.06,0.71,0
6051,0.0,0.0,35.46,0.2,0
6052,0.0,0.0,34.85,0.67,0
6053,0.0,0.0,34.78,0.8,0
6054,0.0,0.0,33.84,1.55,0
6055,0.0,0.0,32.35,0.89,0
6056,0.0,0.0,31.89,1.45,0
6057,0.0,0.0,32.89,0.62,0
6058,0.0,0.0,35.88,1.76,0
6059,0.0,0.0,40.17,3.33,0
6060,0.0,0.0,43.09,3.32,0
6061,0.0,0.0,45.9,2.87,0
6062,0.0,0.0,47.55,3.97,0
6063,0.0,0.0,47.29,3.13,0
6064,0.0,0.0,44.97,1.75,0
6065,0.0,0.0,41.26,1.24,0
6066,0.0,0.0,38.94,1.47,0
6067,0.0,0.0,37.73,2.13,0
6068,0.0,0.0,37.05,1.98,0
6069,0.0,0.0,36.45,2.52,0
6070,0.0,0.0,35.77,2.27,0
6071,0.0,0.0,34.52,1.69,0
6072,0.0,0.0,33.21,0.68,0
6073,0.0,0.0,32.69,1.58,0
6074,0.0,0.0,32.19,1.36,0
6075,0.0,0.0,32.94,1.13,0
6076,0.0,0.0,33.01,2.33,0
6077,0.0,0.0,32.06,2.36,0
6078,0.0,0.0,32.27,3.11,0
6079,0.0,0.0,33.03,2.98,1
6080,0.0,0.0,33.34,3.88,1
6081,0.0,0.0,33.61,3.2,1
6082,0.0,0.0,34.93,2.58,0
6083,0.0,0.0,35.79,3.63,0
6084,0.0,0.0,36.96,5.2,0
6085,0.0,0.0,37.02,4.0,0
6086,0.0,0.0,36.87,3.91,0
6087,0.0,0.0,36.48,3.54,0
6088,0.0,0.0,35.76,4.35,0
6089,0.0,0.0,35.15,3.44,0
6090,0.0,0.0,34.51,4.99,0
6091,0.0,0.0,33.98,3.43,0
6092,0.0,0.0,33.61,3.96,0
6093,0.0,0.0,33.31,4.03,0
6094,0.0,0.0,33.42,3.95,0
6095,0.0,0.0,33.14,3.53,0
6096,0.0,0.0,33.19,3.73,0
6097,0.0,0.0,33.05,3.62,0
6098,0.0,0.0,32.79,4.79,0
6099,0.0,0.0,32.41,4.44,0
6100,0.0,0.0,31.77,4.18,0
6101,0.0,0.0,31.3,4.72,0
6102,0.0,0.0,31.37,4.7,0
6103,0.0,0.0,31.06,5.5,0
6104,0.0,0.0,31.01,6.73,0
6105,0.0,0.0,30.59,6.85,0
6106,0.0,0.0,30.09,7.81,0
6107,0.0,0.0,30.06,7.48,0
6108,0.0,0.0,29.88,6.11,0
6109,0.0,0.0,29.46,6.28,0
6110,0.0,0.0,29.3,6.37,0
6111,0.0,0.0,29.84,6.66,0
6112,0.0,0.0,30.03,4.55,0
6113,0.0,0.0,29.84,6.31,0
6114,0.0,0.0,29.21,5.81,0
6115,0.0,0.0,28.93,5.02,0
6116,0.0,0.0,28.35,3.0,0
6117,0.0,0.0,27.21,1.99,0
6118,0.0,0.0,27.2,1.62,0
6119,0.0,0.0,28.19,3.47,0
6120,0.0,0.0,28.76,3.15,0
6121,0.0,0.0,28.73,1.82,0
6122,0.0,0.0,29.22,2.48,0
6123,0.0,0.0,28.81,2.49,0
6124,0.0,0.0,29.45,2.82,0
6125,0.0,0.0,29.57,2.49,0
6126,0.0,0.0,31.34,2.46,0
6127,0.0,0.0,32.2,2.11,0
6128,0.0,0.0,33.1,4.16,0
6129,0.0,0.0,52.11,11.86,1
6130,0.0,0.0,52.26,12.43,1
6131,0.0,0.0,52.01,11.49,1
6132,0.0,0.0,52.98,13.06,1
6133,0.0,0.0,53.67,12.25,0
6134,0.003,0.15,52.69,10.75,0
6135,0.005,0.28,51.44,9.62,0
6136,0.003,0.43,51.29,8.18,0
6137,0.002,0.42,52.21,7.8,0
6138,0.013000000000000001,0.18,51.66,7.87,0
6139,0.004,0.43,51.26,5.84,0
6140,0.001,0.3,51.71,5.98,0
6141,0.003,0.29,51.28,5.51,0
6142,0.005,0.58,51.12,5.3,1
6143,0.005,0.6,51.02,5.32,1
6144,0.011000000000000001,0.63,50.6,4.34,1
6145,0.004,0.61,50.48,5.3,1
6146,0.006999999999999999,0.9,50.63,5.64,1
6147,0.015,1.0,50.66,8.08,1
6148,0.01,1.0,50.84,10.22,1
6149,0.011000000000000001,0.88,50.9,11.08,1
6150,0.011000000000000001,0.73,51.09,11.13,1
6151,0.008,0.7,50.81,10.66,1
6152,0.001,0.25,50.7,11.36,1
6153,0.0,0.0,50.76,12.58,1
6154,0.0,0.0,50.38,14.0,1
6155,0.0,0.0,50.92,17.29,1
6156,0.011000000000000001,0.7,49.82,20.25,1
6157,0.006,0.53,50.1,21.89,1
6158,0.0,0.0,49.96,23.64,1
6159,0.0,0.0,49.92,27.07,1
6160,0.0,0.0,48.77,24.2,1
6161,0.0,0.0,48.12,23.41,1
6162,0.0,0.0,48.18,21.14,1
6163,0.0,0.0,47.47,22.1,1
6164,0.0,0.0,45.39,16.89,1
6165,0.0,0.0,44.06,16.32,1
6166,0.0,0.0,43.79,11.32,1
6167,0.0,0.0,42.98,11.53,1
6168,0.0,0.0,42.33,8.18,1
6169,0.0,0.0,40.95,5.76,1
6170,0.0,0.0,40.09,5.84,1
6171,0.0,0.0,39.47,5.15,1
6172,0.0,0.0,38.61,4.42,1
6173,0.0,0.0,38.52,5.69,1
6174,0.0,0.0,39.35,4.55,1
6175,0.0,0.0,39.53,6.04,1
6176,0.0,0.0,39.19,5.52,1
6177,0.0,0.0,38.92,6.4,0
6178,0.0,0.0,37.7,4.93,0
6179,0.0,0.0,37.9,6.38,0
6180,0.0,0.0,40.18,6.09,0
6181,0.0,0.0,42.61,6.67,0
6182,0.0,0.0,43.52,5.86,0
6183,0.0,0.0,44.34,6.58,0
6184,0.0,0.0,45.14,6.49,0
6185,0.0,0.0,46.21,4.72,0
6186,0.0,0.0,46.64,5.82,0
6187,0.0,0.0,47.51,3.38,0
6188,0.0,0.0,45.49,1.62,0
6189,0.0,0.0,41.09,0.62,0
6190,0.0,0.0,39.37,0.89,0
6191,0.0,0.0,38.28,1.74,0
6192,0.0,0.0,38.43,1.62,0
6193,0.0,0.0,39.62,2.14,0
6194,0.0,0.0,40.14,5.03,0
6195,0.0,0.0,41.39,5.47,0
6196,0.0,0.0,41.14,4.94,0
6197,0.0,0.0,41.29,5.19,0
6198,0.0,0.0,41.87,5.08,0
6199,0.0,0.0,42.33,6.28,0
6200,0.001,0.2,43.01,7.3,0
6201,0.0,0.0,43.95,7.17,0
6202,0.001,0.2,44.78,9.0,0
6203,0.0,0.0,46.06,11.15,0
6204,0.0,0.0,46.87,11.37,0
6205,0.0,0.0,47.85,12.17,0
6206,0.0,0.0,48.19,13.3,0
6207,0.0,0.0,49.5,13.49,0
6208,0.0,0.0,50.4,12.77,0
6209,0.0,0.0,50.79,14.29,0
6210,0.0,0.0,49.88,11.53,1
6211,0.002,0.36,49.64,11.5,1
6212,0.001,0.2,49.5,12.65,0
6213,0.0,0.0,48.75,12.73,0
6214,0.002,0.33,48.22,12.25,0
6215,0.01,0.77,48.02,12.93,0
6216,0.006999999999999999,0.73,47.87,12.43,0
6217,0.001,0.35,48.38,11.43,0
6218,0.0,0.0,48.65,10.3,0
6219,0.0,0.0,48.73,11.01,0
6220,0.0,0.0,48.88,10.3,0
6221,0.0,0.0,48.85,9.54,0
6222,0.0,0.0,49.12,9.97,0
6223,0.0,0.0,49.73,9.45,0
6224,0.0,0.0,49.47,8.05,0
6225,0.0,0.0,49.76,9.46,0
6226,0.0,0.0,49.31,7.78,0
6227,0.0,0.0,48.73,9.15,0
6228,0.0,0.0,49.76,10.5,0
6229,0.0,0.0,51.23,10.82,0
6230,0.0,0.0,51.6,10.96,0
6231,0.0,0.0,52.14,12.47,0
6232,0.0,0.0,53.52,13.67,0
6233,0.0,0.0,52.85,14.97,1
6234,0.0,0.0,51.9,14.71,1
6235,0.0,0.0,52.14,14.86,1
6236,0.0,0.0,51.33,14.64,1
6237,0.0,0.0,51.28,12.9,1
6238,0.0,0.0,51.13,13.59,1
6239,0.0,0.0,51.18,14.22,1
6240,0.0,0.0,50.29,12.41,1
6241,0.002,0.21,49.85,10.63,1
6242,0.006,0.47,48.35,8.58,1
6243,0.005,0.2,47.47,8.49,1
6244,0.002,0.33,46.96,7.41,1
6245,0.0,0.0,46.94,7.56,1
6246,0.0,0.0,47.04,6.53,1
6247,0.0,0.0,46.43,7.62,1
6248,0.0,0.0,45.98,6.81,1
6249,0.0,0.0,44.99,4.78,0
6250,0.0,0.0,45.55,7.51,0
6251,0.0,0.0,46.16,6.58,0
6252,0.0,0.0,46.93,8.49,0
6253,0.001,0.14,47.76,9.57,0
6254,0.0,0.0,49.39,9.56,0
6255,0.002,0.14,48.49,11.02,0
6256,0.002,0.17,48.07,9.5,0
6257,0.001,0.23,46.43,10.92,0
6258,0.009000000000000001,0.73,44.99,11.02,0
6259,0.002,0.3,44.54,11.98,0
6260,0.005,0.5,41.76,11.5,0
6261,0.006,0.46,41.26,10.44,0
6262,0.0,0.0,40.34,9.35,0
6263,0.001,0.07,39.04,7.31,0
6264,0.0,0.0,38.5,7.29,0
6265,0.0,0.0,38.08,6.28,0
6266,0.0,0.0,37.87,6.7,0
6267,0.0,0.0,37.82,7.84,0
6268,0.0,0.0,37.47,6.83,0
6269,0.0,0.0,37.03,6.83,0
6270,0.0,0.0,36.36,5.89,0
6271,0.0,0.0,36.26,5.7,0
6272,0.0,0.0,36.3,6.44,0
6273,0.0,0.0,36.28,6.02,0
6274,0.0,0.0,36.06,6.17,0
6275,0.0,0.0,36.49,6.57,0
6276,0.0,0.0,38.23,8.67,0
6277,0.0,0.0,40.71,8.99,0
6278,0.0,0.0,42.81,8.88,0
6279,0.0,0.0,44.22,10.4,0
6280,0.0,0.0,44.64,11.07,0
6281,0.0,0.0,44.64,11.16,0
6282,0.0,0.0,43.12,10.91,0
6283,0.0,0.0,39.42,9.98,0
6284,0.005,0.49,38.33,6.9,0
6285,0.001,0.47,38.6,5.53,0
6286,0.001,0.21,39.55,4.18,0
6287,0.009000000000000001,0.92,40.76,6.9,0
6288,0.031,0.75,41.49,5.24,0
6289,0.01,1.0,42.51,6.41,0
6290,0.001,0.06,43.11,7.96,0
6291,0.0,0.0,43.18,9.05,0
6292,0.002,0.24,42.57,8.43,0
6293,0.004,0.58,41.68,7.56,0
6294,0.0,0.0,41.21,6.33,0
6295,0.0,0.0,39.99,4.9,0
6296,0.0,0.0,43.05,7.66,0
6297,0.0,0.0,40.51,6.03,0
6298,0.0,0.0,39.47,7.28,0
6299,0.0,0.0,37.1,4.54,0
6300,0.0,0.0,35.33,6.09,0
6301,0.0,0.0,35.02,7.41,0
6302,0.0,0.0,33.68,6.32,0
6303,0.0,0.0,32.4,6.7,0
6304,0.0,0.0,31.83,4.2,0
6305,0.0,0.0,33.59,6.48,0
6306,0.0,0.0,37.61,7.07,0
6307,0.0,0.0,40.71,8.68,0
6308,0.0,0.0,43.61,9.35,0
6309,0.0,0.0,45.85,8.9,0
6310,0.0,0.0,47.13,9.04,0
6311,0.0,0.0,48.18,8.71,0
6312,0.0,0.0,48.41,8.43,0
6313,0.0,0.0,49.98,7.46,0
6314,0.0,0.0,50.35,11.12,0
6315,0.0,0.0,44.72,8.89,0
6316,0.0,0.0,42.67,8.88,0
6317,0.001,0.05,42.02,4.37,0
6318,0.0,0.0,40.63,4.62,0
6319,0.001,0.07,38.02,3.18,0
6320,0.0,0.0,37.25,3.03,0
6321,0.0,0.0,36.74,4.74,0
6322,0.0,0.0,36.13,5.2,0
6323,0.0,0.0,34.97,4.21,0
6324,0.0,0.0,35.1,5.69,0
6325,0.0,0.0,35.45,4.33,0
6326,0.003,0.25,36.29,6.35,0
6327,0.004,0.16,36.38,5.99,0
6328,0.0,0.0,35.39,5.71,0
6329,0.0,0.0,37.31,5.65,0
6330,0.0,0.0,39.14,9.71,0
6331,0.001,0.07,41.39,10.23,0
6332,0.0,0.0,43.39,9.71,0
6333,0.002,0.14,44.19,7.49,0
6334,0.005,0.18,44.32,9.9,0
6335,0.004,0.28,45.13,8.19,0
6336,0.011000000000000001,0.47,45.48,12.32,0
6337,0.001,0.16,46.9,8.89,0
6338,0.001,0.34,45.28,10.83,0
6339,0.001,0.23,45.25,6.31,0
6340,0.001,0.15,43.81,6.32,0
6341,0.0,0.0,44.08,7.82,0
6342,0.0,0.0,41.5,2.47,0
6343,0.006,0.43,74.33,8.74,1
6344,0.0,0.0,75.72,14.27,1
6345,0.0,0.0,75.64,14.43,1
6346,0.0,0.0,74.9,16.09,1
6347,0.0,0.0,73.47,15.71,1
6348,0.0,0.0,72.3,13.85,0
6349,0.0,0.0,71.72,11.94,0
6350,0.0,0.0,70.0,9.57,0
6351,0.0,0.0,68.0,7.98,0
6352,0.0,0.0,65.4,7.84,0
6353,0.0,0.0,63.05,6.24,0
6354,0.0,0.0,60.66,5.53,0
6355,0.0,0.0,58.94,5.73,0
6356,0.0,0.0,57.69,5.22,0
6357,0.0,0.0,56.29,4.71,0
6358,0.0,0.0,55.15,3.74,0
6359,0.0,0.0,53.93,4.01,0
6360,0.0,0.0,53.36,2.88,0
6361,0.0,0.0,54.05,3.68,0
6362,0.0,0.0,57.19,4.29,0
6363,0.0,0.0,60.84,6.0,0
6364,0.0,0.0,63.82,5.79,0
6365,0.0,0.0,66.2,5.04,0
6366,0.0,0.0,68.39,4.0,0
6367,0.0,0.0,69.81,3.96,0
6368,0.0,0.0,70.39,2.88,0
6369,0.0,0.0,71.93,4.14,0
6370,0.0,0.0,73.31,2.43,0
6371,0.0,0.0,75.26,2.44,0
6372,0.0,0.0,73.0,1.46,0
6373,0.0,0.0,71.1,2.55,0
6374,0.0,0.0,68.87,2.04,0
6375,0.0,0.0,67.16,1.73,0
6376,0.0,0.0,65.28,3.34,0
6377,0.0,0.0,64.15,2.89,0
6378,0.0,0.0,63.11,3.95,0
6379,0.0,0.0,62.62,4.01,0
6380,0.0,0.0,61.69,4.98,0
6381,0.0,0.0,60.82,4.62,0
6382,0.032,1.0,59.13,3.59,0
6383,0.091,1.0,58.15,3.98,0
6384,0.053,1.0,57.85,3.22,0
6385,0.008,0.81,57.6,3.01,0
6386,0.0,0.0,58.53,3.88,0
6387,0.0,0.0,59.56,4.47,0
6388,0.0,0.0,62.28,4.78,0
6389,0.0,0.0,64.89,4.07,0
6390,0.0,0.0,66.82,2.72,0
6391,0.0,0.0,67.63,3.83,0
6392,0.0,0.0,67.81,2.18,0
6393,0.0,0.0,68.29,1.86,0
6394,0.0,0.0,69.43,2.27,0
6395,0.0,0.0,64.26,14.84,1
6396,0.0,0.0,63.86,13.24,1
6397,0.0,0.0,63.6,11.58,0
6398,0.0,0.0,62.88,10.68,0
6399,0.0,0.0,62.0,11.06,0
6400,0.0,0.0,59.56,8.77,0
6401,0.002,0.53,57.93,9.17,0
6402,0.018000000000000002,1.0,55.85,7.84,0
6403,0.011000000000000001,0.91,55.84,8.52,0
6404,0.002,0.46,56.2,11.47,0
6405,0.001,0.24,56.13,10.25,0
6406,0.001,0.31,56.27,10.53,0
6407,0.001,0.12,56.16,9.48,0
6408,0.001,0.15,56.11,8.53,0
6409,0.001,0.11,56.16,6.85,0
6410,0.0,0.0,56.08,6.67,0
6411,0.0,0.0,55.35,6.39,0
6412,0.0,0.0,54.71,5.89,0
6413,0.001,0.06,54.16,6.11,0
6414,0.006,0.61,52.96,6.06,0
6415,0.024,0.82,51.39,13.5,1
6416,0.049,0.88,50.73,15.27,1
6417,0.077,1.0,51.08,15.27,1
6418,0.08900000000000001,1.0,51.59,17.87,1
6419,0.040999999999999995,0.89,52.02,17.43,1
6420,0.035,0.87,52.89,16.09,1
6421,0.013000000000000001,0.59,56.19,16.3,1
6422,0.006999999999999999,0.74,58.13,16.18,1
6423,0.003,0.3,55.53,16.54,1
6424,0.011000000000000001,0.59,55.68,11.93,1
6425,0.002,0.39,55.24,10.88,1
6426,0.0,0.0,54.16,12.34,1
6427,0.0,0.0,53.29,12.06,1
6428,0.0,0.0,53.11,12.66,1
6429,0.0,0.0,52.19,12.11,1
6430,0.0,0.0,51.9,12.68,1
6431,0.0,0.0,51.64,12.41,1
6432,0.0,0.0,51.35,12.86,1
6433,0.0,0.0,51.07,12.46,1
6434,0.0,0.0,51.26,12.19,1
6435,0.0,0.0,52.06,12.63,1
6436,0.0,0.0,53.42,14.17,1
6437,0.0,0.0,55.57,11.95,1
6438,0.0,0.0,57.19,14.67,1
6439,0.0,0.0,59.13,14.66,1
6440,0.0,0.0,60.58,14.52,1
6441,0.0,0.0,62.0,13.66,1
6442,0.0,0.0,63.38,14.19,1
6443,0.0,0.0,64.87,14.0,1
6444,0.0,0.0,65.35,13.06,1
6445,0.0,0.0,65.04,13.0,1
6446,0.0,0.0,64.47,10.51,1
6447,0.0,0.0,63.29,8.56,1
6448,0.0,0.0,62.01,7.31,0
6449,0.0,0.0,60.6,6.55,0
6450,0.0,0.0,59.16,5.68,0
6451,0.0,0.0,57.94,7.37,0
6452,0.0,0.0,55.65,6.39,0
6453,0.006,0.9,54.54,6.79,0
6454,0.021,1.0,54.25,7.87,0
6455,0.005,0.67,55.36,8.76,0
6456,0.0,0.0,55.88,8.44,0
6457,0.001,0.29,56.04,9.09,0
6458,0.0,0.0,56.3,8.73,0
6459,0.0,0.0,56.44,7.96,0
6460,0.0,0.0,56.99,7.54,0
6461,0.0,0.0,58.17,10.18,0
6462,0.0,0.0,59.05,10.7,0
6463,0.0,0.0,60.23,10.65,0
6464,0.0,0.0,61.23,11.92,0
6465,0.0,0.0,62.25,10.42,0
6466,0.0,0.0,61.34,12.19,0
6467,0.002,0.5,61.68,11.26,0
6468,0.0,0.0,62.93,12.11,0
6469,0.0,0.0,62.65,12.36,0
6470,0.0,0.0,63.36,11.85,0
6471,0.0,0.0,63.17,10.96,0
6472,0.0,0.0,63.83,9.12,0
6473,0.0,0.0,63.58,11.33,0
6474,0.0,0.0,62.21,9.92,0
6475,0.001,0.2,60.86,6.32,0
6476,0.004,0.47,59.39,4.5,0
6477,0.001,0.34,58.52,3.77,0
6478,0.001,0.21,57.55,3.2,0
6479,0.001,0.34,56.37,4.48,0
6480,0.0,0.0,55.53,3.91,0
6481,0.0,0.0,54.78,4.08,0
6482,0.0,0.0,53.49,3.77,0
6483,0.0,0.0,53.96,4.23,0
6484,0.0,0.0,56.34,6.26,0
6485,0.0,0.0,58.46,8.86,0
6486,0.0,0.0,60.5,11.48,0
6487,0.0,0.0,62.2,11.15,0
6488,0.0,0.0,63.63,9.72,0
6489,0.0,0.0,64.8,9.71,0
6490,0.0,0.0,65.01,8.77,0
6491,0.0,0.0,66.85,8.92,0
6492,0.0,0.0,66.4,9.12,0
6493,0.0,0.0,68.16,9.42,0
6494,0.0,0.0,68.33,9.64,0
6495,0.0,0.0,72.24,12.99,1
6496,0.0,0.0,71.75,12.44,1
6497,0.0,0.0,70.62,12.29,1
6498,0.0,0.0,71.09,14.0,1
6499,0.0,0.0,70.67,12.54,1
6500,0.0,0.0,68.62,11.19,1
6501,0.0,0.0,67.5,10.92,1
6502,0.0,0.0,65.67,11.31,1
6503,0.0,0.0,62.54,9.63,1
6504,0.0,0.0,59.12,9.18,1
6505,0.0,0.0,57.32,9.01,1
6506,0.0,0.0,56.44,9.71,1
6507,0.0,0.0,56.08,8.06,1
6508,0.0,0.0,55.69,8.66,1
6509,0.0,0.0,54.81,6.83,1
6510,0.0,0.0,53.72,6.06,1
6511,0.0,0.0,53.29,6.75,1
6512,0.0,0.0,54.58,8.61,1
6513,0.0,0.0,56.43,9.21,1
6514,0.0,0.0,57.67,10.61,1
6515,0.0,0.0,60.24,11.48,1
6516,0.0,0.0,62.06,11.46,1
6517,0.0,0.0,62.81,10.61,1
6518,0.0,0.0,63.41,10.82,1
6519,0.0,0.0,64.13,10.07,1
6520,0.0,0.0,64.82,8.89,0
6521,0.0,0.0,66.34,7.71,0
6522,0.0,0.0,66.49,8.36,0
6523,0.0,0.0,65.27,8.02,0
6524,0.0,0.0,64.37,7.35,0
6525,0.0,0.0,63.58,5.36,0
6526,0.0,0.0,62.21,4.53,0
6527,0.0,0.0,60.1,2.56,0
6528,0.0,0.0,57.65,1.07,0
6529,0.0,0.0,56.57,1.33,0
6530,0.0,0.0,54.14,0.96,0
6531,0.0,0.0,54.29,1.23,0
6532,0.0,0.0,53.59,1.69,0
6533,0.0,0.0,53.28,2.44,0
6534,0.0,0.0,52.98,2.22,0
6535,0.0,0.0,51.83,1.48,0
6536,0.0,0.0,52.42,2.25,0
6537,0.0,0.0,55.87,2.66,0
6538,0.0,0.0,59.15,3.2,0
6539,0.0,0.0,62.04,3.3,0
6540,0.0,0.0,63.66,3.65,0
6541,0.0,0.0,65.63,4.81,0
6542,0.0,0.0,67.78,5.87,0
6543,0.0,0.0,68.69,4.71,0
6544,0.0,0.0,70.04,4.9,0
6545,0.0,0.0,70.29,4.68,0
6546,0.0,0.0,70.7,4.03,0
6547,0.0,0.0,70.67,3.58,0
6548,0.0,0.0,70.55,3.11,0
6549,0.0,0.0,69.98,2.76,0
6550,0.0,0.0,68.18,1.28,0
6551,0.0,0.0,65.46,0.51,0
6552,0.0,0.0,62.49,0.25,0
6553,0.0,0.0,61.73,0.77,0
6554,0.0,0.0,60.39,1.15,0
6555,0.0,0.0,59.0,0.92,0
6556,0.0,0.0,58.23,0.91,0
6557,0.0,0.0,56.96,1.06,0
6558,0.0,0.0,56.57,1.64,0
6559,0.0,0.0,55.47,1.14,0
6560,0.0,0.0,56.23,1.05,0
6561,0.0,0.0,59.47,1.56,0
6562,0.0,0.0,64.38,3.55,0
6563,0.0,0.0,68.03,4.3,0
6564,0.0,0.0,70.72,5.35,0
6565,0.0,0.0,73.12,5.47,0
6566,0.0,0.0,74.78,5.61,0
6567,0.0,0.0,56.57,10.74,0
6568,0.0,0.0,58.21,9.01,0
6569,0.0,0.0,61.01,11.79,0
6570,0.0,0.0,61.99,8.36,0
6571,0.0,0.0,62.11,8.92,0
6572,0.0,0.0,61.79,7.5,0
6573,0.0,0.0,60.67,6.83,0
6574,0.002,0.19,58.64,6.72,0
6575,0.03,0.89,56.64,4.71,0
6576,0.063,1.0,54.54,3.76,0
6577,0.012,0.9,53.98,4.26,0
6578,0.0,0.0,52.99,4.1,0
6579,0.0,0.0,52.54,4.18,0
